id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Time_of_Day,Email_Interaction,Device_Type,Payment_Method,Referral_Source,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Session_ID,Day,Campaign_Period,Purchase
2835,,1.0,3.0,846.616,39.0,4.0,0.0,morning,0.0,Tablet,Credit,Ads,5.13,1.5005746920138,1.0,0.089547471248826,S0004138,9,False,1
2836,31.0,0.0,3.0,645.158,10.0,2.0,3.0,morning,0.0,Mobile,Bank,Social_media,10.14,1.24930306844103,3.0,-0.959322329212334,S0004140,14,False,0
2837,33.0,0.0,4.0,564.678,38.0,1.0,3.0,evening,0.0,Desktop,Bank,Ads,2.85,1.57643165121274,5.0,-0.0449114241841212,S0004142,70,False,0
2838,26.0,1.0,3.0,249.188,20.0,0.0,0.0,evening,1.0,Mobile,Cash,Direct,2.1,2.36516523599122,6.0,0.957269235164765,S0004143,29,True,1
2839,20.0,1.0,6.0,426.584,43.0,0.0,3.0,afternoon,0.0,Mobile,Credit,Search_engine,5.53,,1.0,-0.990607455781655,S0004145,61,False,0
2840,23.0,1.0,3.0,556.14,8.0,4.0,3.0,evening,0.0,Desktop,Credit,Search_engine,3.29,1.59026860162615,2.0,-0.49623770213194,S0004146,21,False,0
2841,20.0,1.0,0.0,180.831,46.0,2.0,0.0,,1.0,Mobile,PayPal,Direct,3.82,3.31413012176721,3.0,-0.582164837722223,S0004147,25,True,1
2842,26.0,1.0,4.0,905.4,27.0,4.0,3.0,afternoon,1.0,Mobile,PayPal,Ads,5.47,1.15879529695255,4.0,0.0345106885888027,S0004148,15,False,0
2843,34.0,1.0,4.0,261.58,26.0,1.0,5.0,afternoon,0.0,Mobile,Bank,Search_engine,10.01,0.551515912743625,6.0,0.92297529034508,S0004150,1,False,0
2844,20.0,0.0,1.0,196.017,14.0,2.0,5.0,afternoon,1.0,Tablet,Bank,Direct,,0.510179607249323,0.0,-0.994414632445681,S0004151,62,False,0
2845,36.0,0.0,4.0,125.69,31.0,1.0,2.0,morning,1.0,Mobile,,,,2.06942618251324,1.0,0.643905938071352,S0004152,24,False,0
2846,43.0,0.0,7.0,119.855,22.0,1.0,1.0,evening,0.0,Desktop,Bank,Direct,11.87,1.65454773823088,2.0,0.366668709673548,S0004153,47,True,1
2847,34.0,0.0,3.0,14.33,11.0,0.0,5.0,evening,0.0,Tablet,Bank,Email,2.2,3.57663945168932,4.0,0.714641258302924,S0004155,13,False,0
2848,23.0,1.0,0.0,691.883,11.0,0.0,3.0,evening,1.0,Mobile,Credit,Search_engine,7.26,3.06176994691457,0.0,0.673425365171601,S0004158,21,False,0
2849,22.0,0.0,5.0,757.253,29.0,3.0,3.0,afternoon,1.0,Mobile,PayPal,Social_media,0.0,1.80218266945586,1.0,-0.942122787932496,S0004159,67,False,0
2850,18.0,1.0,0.0,,30.0,2.0,4.0,afternoon,1.0,Mobile,Cash,Direct,,2.14781282608453,2.0,0.878858388348571,S0004160,47,True,0
2851,18.0,1.0,0.0,580.771,38.0,3.0,2.0,evening,0.0,Desktop,Cash,Direct,11.73,4.0435323562203,3.0,0.750705287903428,S0004161,1,False,0
2852,25.0,1.0,1.0,166.05,14.0,0.0,1.0,evening,1.0,Tablet,Credit,Ads,1.65,3.14940025211281,5.0,0.198451712670607,S0004163,49,True,1
2853,20.0,1.0,0.0,949.554,25.0,3.0,0.0,morning,0.0,Desktop,Cash,Direct,7.22,1.67735904481909,,0.608425501606453,S0004164,42,True,0
2854,26.0,,2.0,50.144,25.0,2.0,1.0,evening,0.0,Mobile,Bank,Search_engine,2.03,1.19894763639919,1.0,0.348354315191264,S0004166,55,False,0
2855,22.0,1.0,6.0,900.989,5.0,0.0,5.0,afternoon,1.0,Desktop,Credit,Social_media,6.68,1.87035831278273,2.0,-0.208986062989465,S0004167,1,False,0
2856,18.0,1.0,3.0,724.005,46.0,4.0,7.0,evening,0.0,Mobile,PayPal,Social_media,5.16,,3.0,0.57957290326146,S0004168,61,False,0
2857,37.0,0.0,1.0,24.786,24.0,0.0,0.0,evening,0.0,Desktop,Bank,Email,5.44,3.09628960227123,4.0,0.981280190394277,S0004169,25,True,1
2858,19.0,0.0,2.0,265.657,39.0,1.0,5.0,evening,1.0,Tablet,Cash,Search_engine,9.93,4.35383172840319,6.0,0.812973799696959,S0004171,8,False,0
2859,21.0,1.0,2.0,78.212,35.0,4.0,,evening,0.0,Mobile,Bank,Search_engine,4.59,2.78193820802248,0.0,-0.933308254600171,S0004172,2,False,0
2860,19.0,0.0,2.0,351.998,11.0,2.0,3.0,morning,0.0,Desktop,Bank,Email,4.43,0.686043324168747,1.0,0.648710282952967,S0004173,27,True,1
2861,24.0,1.0,6.0,913.996,31.0,3.0,6.0,evening,0.0,Desktop,PayPal,Search_engine,11.76,5.63671964938505,4.0,0.48998548155594,S0004176,66,False,0
2862,65.0,1.0,5.0,,22.0,1.0,2.0,evening,1.0,Mobile,Cash,Search_engine,4.57,2.65383125688669,6.0,0.4613036798769,S0004178,40,True,1
2863,,0.0,2.0,123.83,5.0,1.0,2.0,evening,1.0,Mobile,Bank,Email,4.95,1.54946422868417,0.0,0.561551062536234,S0004179,25,True,1
2864,18.0,1.0,1.0,822.9,14.0,2.0,9.0,afternoon,1.0,Tablet,Credit,Email,2.2,0.261402529601375,1.0,0.98665170812941,S0004180,37,True,0
2865,,1.0,8.0,272.417,36.0,1.0,1.0,evening,0.0,Desktop,PayPal,Ads,8.52,1.4837235489049,6.0,0.542731194615725,S0004185,34,True,1
2866,39.0,0.0,5.0,44.353,47.0,3.0,2.0,morning,1.0,Desktop,PayPal,Social_media,0.02,2.94552091545804,0.0,0.626876033484582,S0004186,29,True,1
2867,21.0,1.0,2.0,277.282,27.0,0.0,1.0,afternoon,1.0,Mobile,Cash,Social_media,5.62,0.462195247993624,1.0,,S0004187,39,True,1
2868,65.0,1.0,2.0,371.008,40.0,4.0,3.0,afternoon,1.0,Desktop,Credit,Direct,2.66,4.60953610889679,2.0,0.981776268954287,S0004188,39,True,1
2869,41.0,1.0,4.0,327.297,42.0,3.0,6.0,evening,0.0,Desktop,Bank,Social_media,2.43,4.55499101395435,5.0,-0.618151764883151,S0004191,1,False,0
2870,23.0,1.0,5.0,74.133,50.0,1.0,2.0,evening,1.0,Desktop,Cash,Search_engine,5.46,0.436041390768461,6.0,-0.828770723813741,S0004192,8,False,1
2871,21.0,1.0,6.0,445.331,43.0,4.0,6.0,evening,1.0,Desktop,Credit,Ads,6.12,2.63095756550217,0.0,-0.382157716173425,S0004193,47,True,0
2872,,1.0,5.0,900.718,34.0,0.0,2.0,afternoon,1.0,Mobile,Credit,Social_media,2.37,0.491877463673412,4.0,-0.223684929917489,S0004197,40,True,1
2873,65.0,1.0,2.0,855.651,15.0,0.0,4.0,afternoon,1.0,Mobile,Cash,Social_media,,2.14503288949072,6.0,-0.400696451267205,S0004199,36,True,0
2874,45.0,1.0,5.0,55.925,13.0,4.0,11.0,evening,0.0,Tablet,Credit,Search_engine,,1.20579519203674,0.0,0.0346412770415381,S0004200,25,True,0
2875,22.0,1.0,3.0,,36.0,3.0,5.0,evening,0.0,Mobile,Credit,Ads,8.14,0.601276235291551,1.0,0.470054822201858,S0004201,27,True,0
2876,54.0,0.0,2.0,960.028,38.0,1.0,4.0,evening,0.0,Mobile,Bank,Ads,9.79,4.19196337289414,2.0,0.0721235465321945,S0004202,16,False,0
2877,32.0,0.0,4.0,245.814,30.0,4.0,0.0,afternoon,1.0,Desktop,Bank,Email,3.85,0.0,4.0,0.886609671904428,S0004204,20,False,1
2878,27.0,1.0,2.0,767.423,39.0,4.0,0.0,morning,1.0,Desktop,Bank,Email,,1.46059142126971,5.0,-0.97521397316556,S0004205,60,False,1
2879,23.0,,1.0,337.543,41.0,1.0,2.0,afternoon,1.0,Mobile,PayPal,Search_engine,0.66,3.97981154305559,6.0,-0.0970142054873892,S0004206,43,True,1
2880,49.0,0.0,2.0,711.791,9.0,2.0,8.0,afternoon,0.0,Desktop,Bank,Social_media,13.19,0.570999373465548,0.0,0.962686447341557,S0004207,20,False,0
2881,21.0,1.0,4.0,127.821,10.0,2.0,4.0,morning,0.0,Mobile,Bank,Ads,2.43,3.93704923114959,1.0,0.729767181618347,S0004208,36,True,1
2882,29.0,1.0,2.0,416.09,35.0,4.0,1.0,evening,1.0,Desktop,Cash,Direct,4.17,2.07548981749591,2.0,-0.902251439861363,S0004209,26,True,1
2883,56.0,1.0,1.0,880.717,36.0,0.0,3.0,evening,0.0,Tablet,Bank,Ads,2.28,3.12464870255228,3.0,-0.972738328821107,S0004210,13,False,0
2884,33.0,1.0,3.0,766.2,23.0,0.0,2.0,morning,0.0,Desktop,PayPal,Email,1.46,1.7063190631204,5.0,-0.987985914296867,S0004212,61,False,0
2885,34.0,0.0,3.0,995.397,32.0,0.0,6.0,evening,1.0,Tablet,Credit,Email,3.05,,1.0,-0.948616444935746,S0004215,15,False,0
2886,29.0,0.0,5.0,28.8,21.0,0.0,0.0,evening,0.0,Mobile,PayPal,Email,2.31,2.83097996138033,2.0,0.999573603041505,S0004216,41,True,1
2887,50.0,1.0,2.0,393.735,7.0,2.0,10.0,evening,0.0,Desktop,Credit,Email,7.76,0.0547646355193151,3.0,0.116715279273589,S0004217,52,False,0
2888,30.0,0.0,3.0,64.296,22.0,4.0,2.0,evening,1.0,Mobile,Bank,Social_media,13.03,0.359487872826479,5.0,-0.417241031768188,S0004219,25,True,1
2889,,0.0,2.0,974.373,2.0,4.0,4.0,evening,0.0,Desktop,Bank,Social_media,,0.474923692488994,0.0,-0.662954452819271,S0004221,49,True,0
2890,,0.0,3.0,586.759,5.0,0.0,5.0,morning,0.0,Desktop,Credit,Social_media,4.17,5.0304193107543,5.0,0.925288542847385,S0004226,24,False,0
2891,29.0,0.0,1.0,443.862,10.0,2.0,2.0,afternoon,0.0,Tablet,Bank,Social_media,2.77,1.84888743733809,6.0,-0.456218669008098,S0004227,48,True,1
2892,25.0,1.0,4.0,691.786,1.0,0.0,8.0,evening,0.0,,Bank,Search_engine,1.75,1.62212584132343,1.0,0.669431842067787,S0004229,45,True,0
2893,26.0,1.0,6.0,675.843,1.0,0.0,0.0,evening,1.0,Mobile,Cash,Ads,2.97,2.30197946188644,3.0,-0.151690667148231,S0004231,24,False,0
2894,25.0,0.0,2.0,725.27,14.0,4.0,1.0,evening,1.0,Tablet,Bank,Ads,1.15,0.132565218233898,4.0,0.520918583825441,S0004232,56,False,1
2895,65.0,1.0,0.0,328.294,12.0,4.0,2.0,,1.0,Desktop,Bank,Search_engine,4.64,4.53036405811369,5.0,-0.573687121315574,S0004233,41,True,1
2896,,1.0,1.0,941.411,13.0,2.0,2.0,evening,0.0,Mobile,Cash,Social_media,0.0,2.82989587871006,6.0,0.894120766208424,S0004234,29,True,0
2897,18.0,1.0,2.0,787.556,45.0,4.0,2.0,evening,1.0,Tablet,Bank,Email,5.03,2.4325092924279,0.0,-0.227184921771077,S0004235,39,True,0
2898,18.0,0.0,6.0,461.257,44.0,2.0,6.0,morning,0.0,Desktop,Cash,Ads,3.21,0.120219995556974,1.0,0.472960353441322,S0004236,24,False,0
2899,18.0,1.0,1.0,244.796,28.0,1.0,6.0,morning,1.0,Mobile,Credit,Email,2.85,4.1939195809235,4.0,0.859048081645237,S0004239,45,True,1
2900,25.0,0.0,2.0,834.09,27.0,1.0,3.0,evening,1.0,Mobile,PayPal,Direct,4.64,2.0444826520215,5.0,0.707218712360941,S0004240,70,False,0
2901,63.0,0.0,2.0,21.019,16.0,4.0,3.0,evening,0.0,Desktop,Cash,Search_engine,6.33,4.28446263786316,6.0,0.919859531117049,S0004241,53,False,1
2902,42.0,0.0,1.0,890.084,43.0,2.0,1.0,morning,0.0,Mobile,Cash,Email,2.97,3.14723272318148,0.0,-0.728665477129044,S0004242,44,True,1
2903,29.0,0.0,3.0,711.323,20.0,4.0,8.0,evening,0.0,Desktop,Credit,Search_engine,7.48,3.39944961986494,1.0,0.969396386676222,S0004243,12,False,0
2904,22.0,1.0,3.0,376.544,23.0,3.0,3.0,afternoon,1.0,Tablet,PayPal,Search_engine,2.66,0.054380793089232,2.0,0.878176918695524,S0004244,55,False,1
2905,37.0,1.0,5.0,98.485,26.0,1.0,1.0,afternoon,1.0,Mobile,Bank,Search_engine,3.47,1.18981419676135,3.0,-0.725524632620286,S0004245,66,False,1
2906,21.0,0.0,1.0,,11.0,0.0,3.0,morning,0.0,Tablet,Bank,Search_engine,13.56,0.109127584791792,4.0,-0.955227251411568,S0004246,70,False,0
2907,40.0,0.0,5.0,10.83,37.0,1.0,7.0,,1.0,Tablet,PayPal,Ads,7.34,2.4561009366452,5.0,0.566017247890909,S0004247,19,False,0
2908,22.0,1.0,3.0,504.296,41.0,3.0,4.0,evening,1.0,Desktop,PayPal,Email,5.92,3.65412514696835,6.0,0.255040354730725,S0004248,55,False,0
2909,,1.0,0.0,,28.0,1.0,1.0,morning,0.0,Mobile,Bank,Ads,0.9,0.391889537129886,0.0,-0.990866432907242,S0004249,42,True,1
2910,33.0,0.0,2.0,,39.0,2.0,5.0,evening,0.0,Mobile,Bank,Search_engine,7.99,3.66776184616632,1.0,-0.610479418534142,S0004250,65,False,0
2911,18.0,0.0,2.0,450.92,42.0,0.0,2.0,afternoon,1.0,Desktop,Cash,Search_engine,13.03,4.90864663308438,2.0,-0.0815394910839272,S0004251,18,False,1
2912,50.0,0.0,2.0,175.329,20.0,0.0,2.0,morning,1.0,Mobile,Credit,Search_engine,2.74,5.54287197460346,4.0,-0.310502902693903,S0004253,10,False,1
2913,,0.0,5.0,,18.0,0.0,4.0,morning,0.0,Mobile,PayPal,Search_engine,5.36,3.40515026264671,5.0,0.106317869950551,S0004254,22,False,0
2914,21.0,1.0,1.0,206.162,10.0,0.0,3.0,afternoon,1.0,Desktop,Bank,Search_engine,3.39,4.63840549714285,6.0,-0.896996004281733,S0004255,20,False,1
2915,31.0,1.0,0.0,591.621,20.0,0.0,6.0,morning,1.0,Mobile,Credit,Ads,2.92,2.07342411104404,1.0,0.992940960579587,S0004257,50,True,0
2916,22.0,0.0,2.0,105.341,46.0,1.0,0.0,morning,1.0,Desktop,Credit,Ads,4.88,1.45549845642044,2.0,-0.417695543789655,S0004258,57,False,1
2917,28.0,1.0,4.0,838.059,13.0,2.0,1.0,afternoon,1.0,Desktop,Credit,Ads,4.46,1.93949828853889,5.0,0.535463509509477,S0004261,39,True,1
2918,,1.0,2.0,15.962,49.0,4.0,4.0,morning,1.0,Tablet,Bank,Email,1.98,0.6044091704532,0.0,0.775039611563241,S0004263,15,False,0
2919,,1.0,3.0,56.73,1.0,2.0,0.0,evening,0.0,Mobile,PayPal,Ads,8.01,3.56150493003526,1.0,-0.01007384268296,S0004264,54,False,1
2920,,0.0,3.0,115.824,22.0,0.0,2.0,afternoon,1.0,Desktop,PayPal,Search_engine,11.16,3.1140273992102,2.0,0.150902693389319,S0004265,60,False,1
2921,64.0,1.0,2.0,806.327,42.0,0.0,7.0,,1.0,Tablet,Cash,Social_media,3.86,3.18543485736943,3.0,0.72679715491916,S0004266,24,False,0
2922,,0.0,2.0,989.459,16.0,4.0,12.0,morning,,Desktop,Cash,Search_engine,1.89,2.79950995573432,5.0,-0.999968581552522,S0004268,21,False,0
2923,27.0,1.0,1.0,246.241,14.0,0.0,3.0,evening,0.0,Tablet,Credit,Social_media,5.15,0.546610040520826,6.0,0.897331152267257,S0004269,12,False,0
2924,59.0,1.0,6.0,106.724,24.0,0.0,6.0,evening,0.0,Mobile,PayPal,Search_engine,7.87,2.9480538752966,2.0,-0.346722139591976,S0004272,58,False,0
2925,20.0,1.0,3.0,396.253,20.0,1.0,,morning,0.0,Desktop,Credit,Direct,3.04,3.79127028154309,6.0,-0.0229049771505339,S0004276,38,True,1
2926,24.0,1.0,2.0,937.057,35.0,3.0,1.0,morning,0.0,Desktop,PayPal,Direct,2.85,0.170059869083108,0.0,0.975361306067133,S0004277,5,False,0
2927,29.0,0.0,2.0,100.399,35.0,1.0,2.0,afternoon,,Tablet,PayPal,Email,,0.232219544957069,1.0,-0.648386450891304,S0004278,49,True,1
2928,18.0,0.0,3.0,,31.0,1.0,1.0,,1.0,Mobile,Bank,Social_media,3.86,2.54731798698642,3.0,-0.690302704497862,S0004280,31,True,1
2931,43.0,0.0,2.0,656.147,26.0,3.0,7.0,morning,1.0,Mobile,Bank,Ads,2.87,2.10082523155534,6.0,,S0004283,57,False,0
2932,23.0,0.0,1.0,502.207,20.0,2.0,7.0,afternoon,1.0,Mobile,Cash,Social_media,9.66,1.70250564368684,0.0,0.365290633765839,S0004284,20,False,0
2933,19.0,1.0,2.0,524.721,44.0,4.0,7.0,morning,1.0,Desktop,Cash,Direct,0.0,3.95311758169691,3.0,-0.768717021467064,S0004287,10,False,0
2934,40.0,0.0,0.0,87.755,9.0,1.0,10.0,afternoon,0.0,Tablet,Credit,Email,7.77,3.19981325534047,5.0,-0.98676292671861,S0004289,32,True,0
2935,23.0,1.0,3.0,526.919,47.0,3.0,1.0,evening,0.0,Mobile,PayPal,Social_media,5.72,2.08518178433375,1.0,-0.840899899930838,S0004292,25,True,0
2936,48.0,1.0,0.0,947.473,5.0,0.0,4.0,afternoon,0.0,Desktop,PayPal,Email,0.67,4.14088192594462,2.0,,S0004293,44,True,0
2937,48.0,1.0,5.0,993.964,36.0,0.0,1.0,afternoon,1.0,Mobile,PayPal,Search_engine,0.0,0.846325986288166,,-0.970776503843892,S0004294,63,False,1
2938,,,2.0,152.906,32.0,4.0,3.0,morning,1.0,Desktop,Cash,Social_media,3.32,2.23257702181739,5.0,,S0004296,14,False,0
2939,41.0,0.0,3.0,460.012,3.0,4.0,4.0,evening,0.0,Mobile,PayPal,Ads,4.14,2.27191805351495,6.0,0.410936432831611,S0004297,30,True,0
2940,25.0,1.0,4.0,114.669,7.0,0.0,5.0,evening,1.0,Desktop,Credit,Social_media,8.51,1.09231660588394,1.0,0.0872037893364167,S0004299,62,False,1
2941,20.0,0.0,4.0,,1.0,2.0,1.0,afternoon,0.0,Mobile,PayPal,Email,1.65,3.73018785065035,2.0,0.60267804866246,S0004300,12,False,0
2942,65.0,0.0,2.0,975.977,17.0,3.0,0.0,morning,1.0,Mobile,Credit,Email,8.53,4.26454853419903,3.0,-0.72694964512795,S0004301,59,False,1
2943,23.0,1.0,3.0,433.683,24.0,3.0,0.0,morning,1.0,Desktop,Bank,Direct,2.62,4.86504733665952,4.0,-0.862019873629172,S0004302,45,True,1
2944,26.0,1.0,3.0,213.687,41.0,0.0,7.0,afternoon,1.0,Desktop,Bank,Social_media,3.65,0.113259209602719,5.0,-0.640286059050795,S0004303,60,False,0
2945,25.0,0.0,2.0,,19.0,2.0,1.0,morning,1.0,Mobile,Cash,Ads,18.8,0.809965740659448,6.0,0.278311959139899,S0004304,11,False,1
2946,21.0,0.0,2.0,312.512,46.0,4.0,1.0,evening,1.0,Mobile,PayPal,Search_engine,6.92,2.12905917235549,0.0,-0.996555969351663,S0004305,23,False,0
2947,35.0,1.0,4.0,801.048,41.0,0.0,,evening,0.0,Mobile,Cash,Email,1.03,1.19686897166308,1.0,0.497200777341268,S0004306,29,True,0
2948,19.0,,4.0,964.866,27.0,2.0,7.0,evening,1.0,Mobile,PayPal,Social_media,11.49,0.15424990669508,2.0,-0.195327680844956,S0004307,21,False,0
2949,42.0,0.0,1.0,774.232,38.0,0.0,0.0,afternoon,0.0,Tablet,Credit,Social_media,2.93,1.72648459641483,3.0,-0.824551059368093,S0004308,60,False,0
2950,25.0,0.0,1.0,251.8,6.0,0.0,0.0,afternoon,1.0,Mobile,PayPal,Social_media,9.06,2.99740644592374,4.0,0.989026936558407,S0004309,13,False,0
2951,35.0,0.0,1.0,744.681,10.0,1.0,6.0,evening,0.0,Desktop,Cash,Ads,4.91,2.93401725407111,6.0,-0.505932050742634,S0004311,6,False,0
2952,37.0,0.0,2.0,365.254,17.0,0.0,3.0,afternoon,1.0,Mobile,PayPal,Email,0.79,0.0,0.0,0.991759924047718,S0004312,22,False,0
2953,,0.0,5.0,506.003,22.0,0.0,5.0,afternoon,1.0,Desktop,Bank,Ads,3.22,2.75829103199991,2.0,0.162334527693497,S0004314,6,False,0
2954,37.0,,5.0,539.27,17.0,0.0,2.0,morning,0.0,Mobile,Bank,Email,6.69,0.809304092210926,3.0,-0.993473239948193,S0004315,70,False,0
2955,,1.0,2.0,,38.0,4.0,4.0,afternoon,0.0,Desktop,PayPal,Email,5.48,4.7060542891953,4.0,-0.920721790294589,S0004316,15,False,0
2956,23.0,1.0,,980.534,10.0,2.0,5.0,afternoon,1.0,Tablet,Bank,Search_engine,1.96,1.94454375094255,5.0,-0.875773564954181,S0004317,52,False,0
2957,25.0,0.0,3.0,681.348,6.0,1.0,6.0,morning,1.0,Mobile,Bank,Ads,0.0,5.38509292337756,6.0,0.152952087616154,S0004318,59,False,0
2958,32.0,1.0,1.0,985.821,11.0,3.0,4.0,afternoon,1.0,Mobile,Bank,Ads,10.07,4.64110230570422,0.0,-0.978022970756361,S0004319,44,True,0
2959,46.0,1.0,2.0,995.656,12.0,3.0,2.0,morning,0.0,Desktop,Bank,Email,3.52,3.29720548151668,1.0,-0.943965351907423,S0004320,16,False,0
2960,25.0,1.0,4.0,207.893,31.0,4.0,3.0,evening,0.0,Desktop,PayPal,Ads,7.02,3.95374527773178,2.0,-0.850407585340203,S0004321,37,True,1
2961,47.0,1.0,4.0,104.488,4.0,,3.0,evening,,Mobile,Bank,Email,3.68,2.43679287815015,3.0,-0.460267437860255,S0004322,42,True,0
2962,,,3.0,,2.0,1.0,2.0,afternoon,1.0,Desktop,Cash,Ads,3.85,2.19481360295954,4.0,0.886900852337697,S0004323,47,True,1
2963,22.0,1.0,3.0,508.296,23.0,0.0,,evening,1.0,Mobile,Credit,Ads,3.2,0.720364260870595,5.0,0.0356596537794684,S0004324,61,False,0
2964,33.0,0.0,2.0,486.72,26.0,2.0,1.0,evening,1.0,Desktop,Bank,Search_engine,4.74,3.25568777547531,6.0,0.943928493218428,S0004325,46,True,1
2965,53.0,1.0,4.0,,32.0,4.0,3.0,afternoon,0.0,Mobile,Bank,Email,6.97,2.04361957798555,3.0,-0.98333566671282,S0004329,19,False,0
2966,20.0,0.0,0.0,884.299,24.0,0.0,4.0,evening,1.0,Desktop,PayPal,Email,11.44,1.96591281636216,5.0,-0.907695904333249,S0004331,12,False,0
2967,,1.0,4.0,802.569,30.0,0.0,3.0,evening,0.0,Mobile,PayPal,Email,6.23,2.13402319101176,0.0,0.568654748390495,S0004333,36,True,0
2968,,0.0,1.0,968.037,1.0,0.0,1.0,morning,0.0,Desktop,Cash,Email,11.18,0.0438202663467388,1.0,-0.36418561923993,S0004334,20,False,1
2969,28.0,0.0,3.0,719.029,37.0,1.0,5.0,evening,0.0,Mobile,PayPal,Direct,6.14,2.07499537299775,2.0,0.779989439157208,S0004335,11,False,0
2970,21.0,1.0,1.0,560.463,31.0,1.0,3.0,evening,1.0,Mobile,Bank,Social_media,12.6,0.716781238364726,3.0,-0.275484052455738,S0004336,18,False,0
2971,27.0,0.0,2.0,158.255,28.0,3.0,5.0,morning,1.0,Desktop,Bank,Social_media,6.19,1.15640710976513,5.0,0.591431948948846,S0004338,6,False,0
2972,18.0,0.0,4.0,633.92,47.0,4.0,2.0,morning,0.0,Mobile,Credit,Search_engine,11.36,0.0537527840768417,0.0,-0.613321114212534,S0004340,7,False,1
2973,37.0,1.0,3.0,161.479,49.0,3.0,2.0,morning,1.0,Desktop,Cash,Ads,4.38,0.935179156391365,1.0,0.438314341856036,S0004341,64,False,0
2974,48.0,0.0,1.0,240.384,16.0,3.0,0.0,afternoon,0.0,Desktop,PayPal,Social_media,5.65,3.40824429968179,2.0,0.709152926163477,S0004342,4,False,1
2975,49.0,0.0,4.0,327.231,37.0,0.0,6.0,evening,0.0,Desktop,Bank,Social_media,2.86,2.9670577252669,5.0,-0.621029818579226,S0004345,64,False,0
2976,32.0,1.0,4.0,329.684,17.0,0.0,6.0,afternoon,1.0,Desktop,PayPal,Search_engine,5.13,2.74804332936119,6.0,-0.508789534519202,S0004346,25,True,0
2977,37.0,0.0,5.0,426.979,33.0,1.0,1.0,evening,,Mobile,PayPal,Email,1.26,3.49536086761388,2.0,-0.987368582008092,S0004349,6,False,1
2978,,1.0,1.0,,22.0,4.0,7.0,evening,1.0,Mobile,Bank,Ads,6.32,1.16161747106305,3.0,-0.927921244771095,S0004350,56,False,0
2979,22.0,,1.0,870.526,7.0,2.0,4.0,evening,1.0,Mobile,Credit,Social_media,2.11,2.23011810033073,4.0,-0.945349798839607,S0004351,49,True,0
2980,19.0,1.0,0.0,10.165,24.0,3.0,1.0,morning,1.0,Mobile,Bank,Email,0.0,2.25184698346999,6.0,0.535181187413164,S0004353,3,False,1
2981,21.0,0.0,4.0,579.359,40.0,3.0,0.0,afternoon,0.0,,Bank,Direct,6.95,3.98490448428134,0.0,0.696626539319139,S0004354,27,True,1
2982,65.0,0.0,6.0,,32.0,0.0,0.0,afternoon,0.0,Mobile,Bank,Social_media,4.03,0.106660441844682,,-0.560555368037606,S0004355,69,False,1
2983,55.0,1.0,3.0,212.788,49.0,0.0,2.0,evening,0.0,Desktop,Bank,Direct,1.15,0.839851118672536,3.0,-0.677835850825959,S0004357,43,True,1
2984,21.0,0.0,4.0,150.156,21.0,2.0,5.0,morning,0.0,Mobile,Cash,Search_engine,0.2,1.17962471782377,4.0,0.883263733844955,S0004358,3,False,0
2985,30.0,,1.0,214.549,35.0,1.0,0.0,morning,0.0,,Cash,Ads,7.05,0.511137332254162,5.0,-0.602780853315323,S0004359,15,False,1
2986,28.0,1.0,5.0,946.552,11.0,1.0,2.0,morning,0.0,Mobile,Cash,Email,6.91,2.2060636509745,6.0,0.731727422561295,S0004360,12,False,0
2987,,0.0,0.0,455.486,8.0,2.0,3.0,evening,0.0,Mobile,PayPal,Direct,7.12,0.0424849524204936,0.0,0.171189188565065,S0004361,13,False,0
2988,,1.0,1.0,632.519,5.0,3.0,6.0,morning,0.0,,Cash,Direct,10.04,1.79280462294782,2.0,-0.550050958291314,S0004363,51,False,0
2989,30.0,1.0,2.0,134.465,2.0,4.0,0.0,morning,1.0,Mobile,PayPal,Ads,8.32,4.01421991665702,3.0,0.927284432679388,S0004364,25,True,1
2990,46.0,1.0,5.0,619.054,35.0,2.0,5.0,evening,1.0,Desktop,Cash,Email,7.93,0.827464025452584,5.0,0.164874038402408,S0004366,26,True,0
2991,25.0,1.0,9.0,,7.0,2.0,10.0,morning,0.0,Desktop,Cash,Ads,,4.66515484340308,6.0,0.208803412397135,S0004367,66,False,0
2992,22.0,0.0,4.0,555.336,18.0,0.0,3.0,morning,0.0,Desktop,Cash,Social_media,0.0,4.11593753563742,1.0,-0.534508872155203,S0004369,32,True,1
2993,18.0,0.0,6.0,305.664,32.0,3.0,,evening,1.0,Mobile,Bank,Social_media,14.32,0.851513070340242,2.0,-0.95609391591079,S0004370,36,True,1
2994,21.0,0.0,4.0,649.578,22.0,1.0,0.0,evening,0.0,,Bank,Email,4.62,1.79844386755424,5.0,-0.999173949264144,S0004373,2,False,1
2995,65.0,1.0,2.0,295.211,39.0,2.0,3.0,afternoon,1.0,Desktop,Bank,Direct,4.04,0.903853669572876,6.0,-0.638577086919693,S0004374,38,True,0
2996,26.0,1.0,0.0,18.375,35.0,2.0,1.0,morning,0.0,Tablet,PayPal,Social_media,6.6,3.7326997137991,0.0,0.85254386432077,S0004375,39,True,1
2997,27.0,0.0,1.0,,,4.0,2.0,afternoon,0.0,Mobile,PayPal,Direct,6.65,1.33478260874614,3.0,0.804995321061457,S0004378,17,False,0
